"sku","fecha","demanda","promocion","estacionalidad"
"SKU-013",2025-03-31,0,0,1
"SKU-013",2025-04-07,0,0,1.036
"SKU-013",2025-04-14,35,0,1.072
"SKU-013",2025-04-21,0,0,1.106
"SKU-013",2025-04-28,44,0,1.139
"SKU-013",2025-05-05,33,0,1.17
"SKU-013",2025-05-12,0,0,1.199
"SKU-013",2025-05-19,0,0,1.225
"SKU-013",2025-05-26,0,0,1.247
"SKU-013",2025-06-02,30,0,1.266
"SKU-013",2025-06-09,0,0,1.281
"SKU-013",2025-06-16,0,0,1.291
"SKU-013",2025-06-23,23,0,1.298
"SKU-013",2025-06-30,23,0,1.3
"SKU-013",2025-07-07,0,0,1.298
"SKU-013",2025-07-14,0,0,1.291
"SKU-013",2025-07-21,0,0,1.281
"SKU-013",2025-07-28,25,0,1.266
"SKU-013",2025-08-04,0,0,1.247
"SKU-013",2025-08-11,0,1,1.225
"SKU-013",2025-08-18,0,0,1.199
"SKU-013",2025-08-25,0,0,1.17
"SKU-013",2025-09-01,0,0,1.139
"SKU-013",2025-09-08,0,0,1.106
"SKU-013",2025-09-15,0,0,1.072
"SKU-013",2025-09-22,0,0,1.036
"SKU-013",2025-09-29,0,0,1
"SKU-013",2025-10-06,93,0,0.964
"SKU-013",2025-10-13,0,0,0.928
"SKU-013",2025-10-20,0,0,0.894
"SKU-013",2025-10-27,0,1,0.861
"SKU-013",2025-11-03,0,0,0.83
"SKU-013",2025-11-10,29,0,0.801
"SKU-013",2025-11-17,0,0,0.775
"SKU-013",2025-11-24,0,0,0.753
"SKU-013",2025-12-01,0,0,1.234
"SKU-013",2025-12-08,0,0,1.219
"SKU-013",2025-12-15,0,0,1.209
"SKU-013",2025-12-22,0,1,1.202
"SKU-013",2025-12-29,0,1,1.2
"SKU-014",2025-01-06,56,0,0.702
"SKU-014",2025-01-13,0,0,0.709
"SKU-014",2025-01-20,23,0,0.719
"SKU-014",2025-01-27,38,0,0.734
"SKU-014",2025-02-03,0,0,0.753
"SKU-014",2025-02-10,16,0,0.775
"SKU-014",2025-02-17,0,0,0.801
"SKU-014",2025-02-24,136,0,0.83
"SKU-014",2025-03-03,0,0,0.861
"SKU-014",2025-03-10,16,0,0.894
"SKU-014",2025-03-17,274,1,0.928
"SKU-014",2025-03-24,48,0,0.964
"SKU-014",2025-03-31,0,0,1
"SKU-014",2025-04-07,35,0,1.036
"SKU-014",2025-04-14,111,1,1.072
"SKU-014",2025-04-21,88,0,1.106
"SKU-014",2025-04-28,15,0,1.139
"SKU-014",2025-05-05,0,0,1.17
"SKU-014",2025-05-12,54,0,1.199
"SKU-014",2025-05-19,0,0,1.225
"SKU-014",2025-05-26,0,0,1.247
"SKU-014",2025-06-02,34,0,1.266
"SKU-014",2025-06-09,31,0,1.281
"SKU-014",2025-06-16,0,1,1.291
"SKU-014",2025-06-23,40,0,1.298
"SKU-014",2025-06-30,139,0,1.3
"SKU-014",2025-07-07,0,0,1.298
"SKU-014",2025-07-14,0,0,1.291
"SKU-014",2025-07-21,0,0,1.281
"SKU-014",2025-07-28,0,0,1.266
"SKU-014",2025-08-04,0,0,1.247
"SKU-014",2025-08-11,0,0,1.225
"SKU-014",2025-08-18,29,0,1.199
"SKU-014",2025-08-25,0,0,1.17
"SKU-014",2025-09-01,0,0,1.139
"SKU-014",2025-09-08,72,0,1.106
"SKU-014",2025-09-15,82,0,1.072
"SKU-014",2025-09-22,0,0,1.036
"SKU-014",2025-09-29,8,0,1
"SKU-014",2025-10-06,0,0,0.964
"SKU-014",2025-10-13,24,0,0.928
"SKU-014",2025-10-20,0,0,0.894
"SKU-014",2025-10-27,37,0,0.861
"SKU-014",2025-11-03,26,0,0.83
"SKU-014",2025-11-10,0,0,0.801
"SKU-014",2025-11-17,0,0,0.775
"SKU-014",2025-11-24,0,0,0.753
"SKU-014",2025-12-01,0,0,1.234
"SKU-014",2025-12-08,143,1,1.219
"SKU-014",2025-12-15,0,0,1.209
"SKU-014",2025-12-22,18,0,1.202
"SKU-014",2025-12-29,0,0,1.2
"SKU-015",2025-01-06,30,0,0.702
"SKU-015",2025-01-13,33,0,0.709
"SKU-015",2025-01-20,30,0,0.719
"SKU-015",2025-01-27,34,0,0.734
"SKU-015",2025-02-03,31,0,0.753
"SKU-015",2025-02-10,100,1,0.775
"SKU-015",2025-02-17,43,0,0.801
"SKU-015",2025-02-24,37,0,0.83
"SKU-015",2025-03-03,47,0,0.861
"SKU-015",2025-03-10,139,1,0.894
"SKU-015",2025-03-17,48,0,0.928
"SKU-015",2025-03-24,49,0,0.964
"SKU-015",2025-03-31,47,0,1
"SKU-015",2025-04-07,43,0,1.036
"SKU-015",2025-04-14,50,0,1.072
"SKU-015",2025-04-21,44,0,1.106
"SKU-015",2025-04-28,49,0,1.139
"SKU-015",2025-05-05,60,0,1.17
"SKU-015",2025-05-12,48,0,1.199
"SKU-015",2025-05-19,53,0,1.225
"SKU-015",2025-05-26,157,1,1.247
"SKU-015",2025-06-02,62,0,1.266
"SKU-015",2025-06-09,65,0,1.281
"SKU-015",2025-06-16,53,0,1.291
"SKU-015",2025-06-23,51,0,1.298
"SKU-015",2025-06-30,53,0,1.3
"SKU-015",2025-07-07,57,0,1.298
"SKU-015",2025-07-14,73,0,1.291
"SKU-015",2025-07-21,68,0,1.281
"SKU-015",2025-07-28,60,0,1.266
"SKU-015",2025-08-04,59,0,1.247
"SKU-015",2025-08-11,58,0,1.225
"SKU-015",2025-08-18,57,0,1.199
"SKU-015",2025-08-25,55,0,1.17
"SKU-015",2025-09-01,52,0,1.139
"SKU-015",2025-09-08,135,1,1.106
"SKU-015",2025-09-15,51,0,1.072
"SKU-015",2025-09-22,137,1,1.036
"SKU-015",2025-09-29,46,0,1
"SKU-015",2025-10-06,48,0,0.964
"SKU-015",2025-10-13,50,0,0.928
"SKU-015",2025-10-20,40,0,0.894
"SKU-015",2025-10-27,38,0,0.861
"SKU-015",2025-11-03,43,0,0.83
"SKU-015",2025-11-10,39,0,0.801
"SKU-015",2025-11-17,41,0,0.775
"SKU-015",2025-11-24,34,0,0.753
"SKU-015",2025-12-01,50,0,1.234
"SKU-015",2025-12-08,146,1,1.219
"SKU-015",2025-12-15,51,0,1.209
"SKU-015",2025-12-22,46,0,1.202
"SKU-015",2025-12-29,49,0,1.2
"SKU-016",2025-01-06,49,0,0.702
"SKU-016",2025-01-13,20,0,0.709
"SKU-016",2025-01-20,0,0,0.719
"SKU-016",2025-01-27,45,0,0.734
"SKU-016",2025-02-03,46,0,0.753
"SKU-016",2025-02-10,80,0,0.775
"SKU-016",2025-02-17,0,0,0.801
"SKU-016",2025-02-24,27,0,0.83
"SKU-016",2025-03-03,51,0,0.861
"SKU-016",2025-03-10,0,0,0.894
"SKU-016",2025-03-17,33,0,0.928
"SKU-016",2025-03-24,377,0,0.964
"SKU-016",2025-03-31,112,0,1
"SKU-016",2025-04-07,21,0,1.036
"SKU-016",2025-04-14,2182,0,1.072
"SKU-016",2025-04-21,0,0,1.106
"SKU-016",2025-04-28,0,0,1.139
"SKU-016",2025-05-05,80,0,1.17
"SKU-016",2025-05-12,8,0,1.199
"SKU-016",2025-05-19,261,0,1.225
"SKU-016",2025-05-26,151,1,1.247
"SKU-016",2025-06-02,0,0,1.266
"SKU-016",2025-06-09,65,0,1.281
"SKU-016",2025-06-16,22,0,1.291
"SKU-016",2025-06-23,22,0,1.298
"SKU-016",2025-06-30,125,0,1.3
"SKU-016",2025-07-07,1476,0,1.298
"SKU-016",2025-07-14,20,0,1.291
"SKU-016",2025-07-21,97,1,1.281
"SKU-016",2025-07-28,335,0,1.266
"SKU-016",2025-08-04,39,0,1.247
"SKU-016",2025-08-11,44,0,1.225
"SKU-016",2025-08-18,0,0,1.199
"SKU-016",2025-08-25,558,0,1.17
"SKU-016",2025-09-01,338,0,1.139
"SKU-016",2025-09-08,3895,0,1.106
"SKU-016",2025-09-15,0,0,1.072
"SKU-016",2025-09-22,17,0,1.036
"SKU-016",2025-09-29,15,0,1
"SKU-016",2025-10-06,0,0,0.964
"SKU-016",2025-10-13,230,1,0.928
"SKU-016",2025-10-20,44,0,0.894
"SKU-016",2025-10-27,0,0,0.861
"SKU-016",2025-11-03,249,0,0.83
"SKU-016",2025-11-10,212,0,0.801
"SKU-016",2025-11-17,271,0,0.775
"SKU-016",2025-11-24,25,0,0.753
"SKU-016",2025-12-01,0,0,1.234
"SKU-016",2025-12-08,238,0,1.219
"SKU-016",2025-12-15,636,0,1.209
"SKU-016",2025-12-22,7,0,1.202
"SKU-016",2025-12-29,121,0,1.2
"SKU-017",2025-01-06,0,0,0.702
"SKU-017",2025-01-13,0,0,0.709
"SKU-017",2025-01-20,6,0,0.719
"SKU-017",2025-01-27,0,0,0.734
"SKU-017",2025-02-03,0,0,0.753
"SKU-017",2025-02-10,0,0,0.775
"SKU-017",2025-02-17,0,0,0.801
"SKU-017",2025-02-24,0,0,0.83
"SKU-017",2025-03-03,37,0,0.861
"SKU-017",2025-03-10,11,0,0.894
"SKU-017",2025-03-17,47,0,0.928
"SKU-017",2025-03-24,33,0,0.964
"SKU-017",2025-03-31,31,0,1
"SKU-017",2025-04-07,27,0,1.036
"SKU-017",2025-04-14,22,1,1.072
"SKU-017",2025-04-21,0,0,1.106
"SKU-017",2025-04-28,18,0,1.139
"SKU-017",2025-05-05,20,0,1.17
"SKU-017",2025-05-12,0,1,1.199
"SKU-017",2025-05-19,19,0,1.225
"SKU-017",2025-05-26,0,0,1.247
"SKU-017",2025-06-02,43,0,1.266
"SKU-017",2025-06-09,0,0,1.281
"SKU-017",2025-06-16,0,1,1.291
"SKU-017",2025-06-23,0,0,1.298
"SKU-017",2025-06-30,0,1,1.3
"SKU-017",2025-07-07,0,1,1.298
"SKU-017",2025-07-14,15,0,1.291
"SKU-017",2025-07-21,0,0,1.281
"SKU-017",2025-07-28,0,0,1.266
"SKU-017",2025-08-04,0,0,1.247
"SKU-017",2025-08-11,136,1,1.225
"SKU-017",2025-08-18,34,0,1.199
"SKU-017",2025-08-25,0,0,1.17
"SKU-017",2025-09-01,0,0,1.139
"SKU-017",2025-09-08,0,0,1.106
"SKU-017",2025-09-15,0,0,1.072
"SKU-017",2025-09-22,0,0,1.036
"SKU-017",2025-09-29,0,0,1
"SKU-017",2025-10-06,35,0,0.964
"SKU-017",2025-10-13,41,0,0.928
"SKU-017",2025-10-20,0,0,0.894
"SKU-017",2025-10-27,0,0,0.861
"SKU-017",2025-11-03,0,0,0.83
"SKU-017",2025-11-10,0,0,0.801
"SKU-017",2025-11-17,19,0,0.775
"SKU-017",2025-11-24,0,0,0.753
"SKU-017",2025-12-01,20,0,1.234
"SKU-017",2025-12-08,0,0,1.219
"SKU-017",2025-12-15,53,0,1.209
"SKU-017",2025-12-22,0,0,1.202
"SKU-017",2025-12-29,78,0,1.2
"SKU-018",2025-01-06,761,0,0.702
"SKU-018",2025-01-13,15,0,0.709
"SKU-018",2025-01-20,9,0,0.719
"SKU-018",2025-01-27,79,0,0.734
"SKU-018",2025-02-03,178,0,0.753
"SKU-018",2025-02-10,11,0,0.775
"SKU-018",2025-02-17,0,0,0.801
"SKU-018",2025-02-24,0,0,0.83
"SKU-018",2025-03-03,614,1,0.861
"SKU-018",2025-03-10,90,0,0.894
"SKU-018",2025-03-17,6,0,0.928
"SKU-018",2025-03-24,11,0,0.964
"SKU-018",2025-03-31,180,0,1
"SKU-018",2025-04-07,26,0,1.036
"SKU-018",2025-04-14,0,0,1.072
"SKU-018",2025-04-21,59,1,1.106
"SKU-018",2025-04-28,86,0,1.139
"SKU-018",2025-05-05,351,0,1.17
"SKU-018",2025-05-12,0,0,1.199
"SKU-018",2025-05-19,984,0,1.225
"SKU-018",2025-05-26,124,0,1.247
"SKU-018",2025-06-02,0,0,1.266
"SKU-018",2025-06-09,108,0,1.281
"SKU-018",2025-06-16,30,0,1.291
"SKU-018",2025-06-23,209,1,1.298
"SKU-018",2025-06-30,1208,0,1.3
"SKU-018",2025-07-07,17,0,1.298
"SKU-018",2025-07-14,34,0,1.291
"SKU-018",2025-07-21,351,0,1.281
"SKU-018",2025-07-28,74,0,1.266
"SKU-018",2025-08-04,2738,0,1.247
"SKU-018",2025-08-11,121,0,1.225
"SKU-018",2025-08-18,256,0,1.199
"SKU-018",2025-08-25,1281,0,1.17
"SKU-018",2025-09-01,209,0,1.139
"SKU-018",2025-09-08,315,0,1.106
"SKU-018",2025-09-15,673,1,1.072
"SKU-018",2025-09-22,119,0,1.036
"SKU-018",2025-09-29,71,0,1
"SKU-018",2025-10-06,161,1,0.964
"SKU-018",2025-10-13,834,0,0.928
"SKU-018",2025-10-20,117,0,0.894
"SKU-018",2025-10-27,34,0,0.861
"SKU-018",2025-11-03,58,0,0.83
"SKU-018",2025-11-10,67,0,0.801
"SKU-018",2025-11-17,591,0,0.775
"SKU-018",2025-11-24,291,0,0.753
"SKU-018",2025-12-01,183,1,1.234
"SKU-018",2025-12-08,215,0,1.219
"SKU-018",2025-12-15,0,0,1.209
"SKU-018",2025-12-22,351,0,1.202
"SKU-018",2025-12-29,451,0,1.2
"SKU-019",2025-01-06,487,0,0.702
"SKU-019",2025-01-13,63,0,0.709
"SKU-019",2025-01-20,721,0,0.719
"SKU-019",2025-01-27,0,0,0.734
"SKU-019",2025-02-03,360,0,0.753
"SKU-019",2025-02-10,41,0,0.775
"SKU-019",2025-02-17,96,0,0.801
"SKU-019",2025-02-24,59,0,0.83
"SKU-019",2025-03-03,11,1,0.861
"SKU-019",2025-03-10,0,0,0.894
"SKU-019",2025-03-17,252,0,0.928
"SKU-019",2025-03-24,25,0,0.964
"SKU-019",2025-03-31,94,0,1
"SKU-019",2025-04-07,209,0,1.036
"SKU-019",2025-04-14,402,1,1.072
"SKU-019",2025-04-21,1071,0,1.106
"SKU-019",2025-04-28,0,0,1.139
"SKU-019",2025-05-05,158,0,1.17
"SKU-019",2025-05-12,0,0,1.199
"SKU-019",2025-05-19,601,0,1.225
"SKU-019",2025-05-26,347,0,1.247
"SKU-019",2025-06-02,31,0,1.266
"SKU-019",2025-06-09,49,0,1.281
"SKU-019",2025-06-16,0,0,1.291
"SKU-019",2025-06-23,0,0,1.298
"SKU-019",2025-06-30,0,0,1.3
"SKU-019",2025-07-07,111,1,1.298
"SKU-019",2025-07-14,0,0,1.291
"SKU-019",2025-07-21,0,0,1.281
"SKU-019",2025-07-28,170,0,1.266
"SKU-019",2025-08-04,185,0,1.247
"SKU-019",2025-08-11,387,0,1.225
"SKU-019",2025-08-18,0,0,1.199
"SKU-019",2025-08-25,138,0,1.17
"SKU-019",2025-09-01,0,0,1.139
"SKU-019",2025-09-08,0,0,1.106
"SKU-019",2025-09-15,171,0,1.072
"SKU-019",2025-09-22,116,0,1.036
"SKU-019",2025-09-29,0,0,1
"SKU-019",2025-10-06,415,0,0.964
"SKU-019",2025-10-13,73,0,0.928
"SKU-019",2025-10-20,349,0,0.894
"SKU-019",2025-10-27,104,0,0.861
"SKU-019",2025-11-03,33,0,0.83
"SKU-019",2025-11-10,645,0,0.801
"SKU-019",2025-11-17,172,1,0.775
"SKU-019",2025-11-24,914,1,0.753
"SKU-019",2025-12-01,0,0,1.234
"SKU-019",2025-12-08,825,0,1.219
"SKU-019",2025-12-15,1462,0,1.209
"SKU-019",2025-12-22,0,0,1.202
"SKU-019",2025-12-29,186,0,1.2
"SKU-020",2025-01-06,0,1,0.702
"SKU-020",2025-01-13,0,0,0.709
"SKU-020",2025-01-20,14,0,0.719
"SKU-020",2025-01-27,0,0,0.734
"SKU-020",2025-02-03,22,0,0.753
"SKU-020",2025-02-10,0,1,0.775
"SKU-020",2025-02-17,50,0,0.801
"SKU-020",2025-02-24,0,0,0.83
"SKU-020",2025-03-03,7,0,0.861
"SKU-020",2025-03-10,0,1,0.894
"SKU-020",2025-03-17,0,0,0.928
"SKU-020",2025-03-24,0,0,0.964
"SKU-020",2025-03-31,0,0,1
"SKU-020",2025-04-07,0,0,1.036
"SKU-020",2025-04-14,10,0,1.072
"SKU-020",2025-04-21,0,0,1.106
"SKU-020",2025-04-28,0,1,1.139
"SKU-020",2025-05-05,0,0,1.17
"SKU-020",2025-05-12,25,0,1.199
"SKU-020",2025-05-19,0,0,1.225
"SKU-020",2025-05-26,0,1,1.247
"SKU-020",2025-06-02,0,0,1.266
"SKU-020",2025-06-09,0,0,1.281
"SKU-020",2025-06-16,0,0,1.291
"SKU-020",2025-06-23,0,0,1.298
"SKU-020",2025-06-30,0,0,1.3
"SKU-020",2025-07-07,0,0,1.298
"SKU-020",2025-07-14,49,0,1.291
"SKU-020",2025-07-21,0,0,1.281
"SKU-020",2025-07-28,0,1,1.266
"SKU-020",2025-08-04,91,0,1.247
"SKU-020",2025-08-11,0,0,1.225
"SKU-020",2025-08-18,0,0,1.199
"SKU-020",2025-08-25,55,0,1.17
"SKU-020",2025-09-01,17,0,1.139
"SKU-020",2025-09-08,19,0,1.106
"SKU-020",2025-09-15,0,0,1.072
"SKU-020",2025-09-22,0,1,1.036
"SKU-020",2025-09-29,0,0,1
"SKU-020",2025-10-06,0,0,0.964
"SKU-020",2025-10-13,10,0,0.928
"SKU-020",2025-10-20,0,0,0.894
"SKU-020",2025-10-27,0,0,0.861
"SKU-020",2025-11-03,0,0,0.83
"SKU-020",2025-11-10,0,0,0.801
"SKU-020",2025-11-17,0,0,0.775
"SKU-020",2025-11-24,0,0,0.753
"SKU-020",2025-12-01,0,0,1.234
"SKU-020",2025-12-08,0,0,1.219
"SKU-020",2025-12-15,0,0,1.209
"SKU-020",2025-12-22,0,0,1.202
"SKU-020",2025-12-29,91,0,1.2
"SKU-021",2025-01-06,0,0,0.702
"SKU-021",2025-01-13,0,0,0.709
"SKU-021",2025-01-20,0,0,0.719
"SKU-021",2025-01-27,0,1,0.734
"SKU-021",2025-02-03,0,0,0.753
"SKU-021",2025-02-10,0,0,0.775
"SKU-021",2025-02-17,0,1,0.801
"SKU-021",2025-02-24,31,0,0.83
"SKU-021",2025-03-03,0,0,0.861
"SKU-021",2025-03-10,30,0,0.894
"SKU-021",2025-03-17,0,0,0.928
"SKU-021",2025-03-24,0,0,0.964
"SKU-021",2025-03-31,0,0,1
"SKU-021",2025-04-07,0,0,1.036
"SKU-021",2025-04-14,40,0,1.072
"SKU-021",2025-04-21,0,0,1.106
"SKU-021",2025-04-28,55,1,1.139
"SKU-021",2025-05-05,63,1,1.17
"SKU-021",2025-05-12,36,0,1.199
"SKU-021",2025-05-19,0,1,1.225
"SKU-021",2025-05-26,95,0,1.247
"SKU-021",2025-06-02,0,0,1.266
"SKU-021",2025-06-09,49,0,1.281
"SKU-021",2025-06-16,0,0,1.291
"SKU-021",2025-06-23,0,0,1.298
"SKU-021",2025-06-30,17,0,1.3
"SKU-021",2025-07-07,61,0,1.298
"SKU-021",2025-07-14,49,0,1.291
"SKU-021",2025-07-21,38,0,1.281
"SKU-021",2025-07-28,0,0,1.266
"SKU-021",2025-08-04,0,0,1.247
"SKU-021",2025-08-11,0,0,1.225
"SKU-021",2025-08-18,0,0,1.199
"SKU-021",2025-08-25,0,0,1.17
"SKU-021",2025-09-01,0,0,1.139
"SKU-021",2025-09-08,0,0,1.106
"SKU-021",2025-09-15,50,0,1.072
"SKU-021",2025-09-22,190,1,1.036
"SKU-021",2025-09-29,0,0,1
"SKU-021",2025-10-06,0,1,0.964
"SKU-021",2025-10-13,0,1,0.928
"SKU-021",2025-10-20,0,0,0.894
"SKU-021",2025-10-27,0,0,0.861
"SKU-021",2025-11-03,0,0,0.83
"SKU-021",2025-11-10,0,0,0.801
"SKU-021",2025-11-17,0,0,0.775
"SKU-021",2025-11-24,0,0,0.753
"SKU-021",2025-12-01,0,0,1.234
"SKU-021",2025-12-08,0,0,1.219
"SKU-021",2025-12-15,15,0,1.209
"SKU-021",2025-12-22,0,0,1.202
"SKU-021",2025-12-29,31,0,1.2
"SKU-022",2025-01-06,0,0,0.702
"SKU-022",2025-01-13,0,0,0.709
"SKU-022",2025-01-20,0,0,0.719
"SKU-022",2025-01-27,0,1,0.734
"SKU-022",2025-02-03,0,0,0.753
"SKU-022",2025-02-10,10,0,0.775
"SKU-022",2025-02-17,15,0,0.801
"SKU-022",2025-02-24,5,0,0.83
"SKU-022",2025-03-03,0,1,0.861
"SKU-022",2025-03-10,0,0,0.894
"SKU-022",2025-03-17,10,0,0.928
"SKU-022",2025-03-24,0,0,0.964
"SKU-022",2025-03-31,0,0,1
"SKU-022",2025-04-07,0,0,1.036
"SKU-022",2025-04-14,0,0,1.072
"SKU-022",2025-04-21,0,0,1.106
"SKU-022",2025-04-28,0,0,1.139
"SKU-022",2025-05-05,0,0,1.17
"SKU-022",2025-05-12,24,0,1.199
"SKU-022",2025-05-19,0,0,1.225
"SKU-022",2025-05-26,13,0,1.247
"SKU-022",2025-06-02,0,0,1.266
"SKU-022",2025-06-09,0,1,1.281
"SKU-022",2025-06-16,0,0,1.291
"SKU-022",2025-06-23,0,0,1.298
"SKU-022",2025-06-30,23,0,1.3
"SKU-022",2025-07-07,0,0,1.298
"SKU-022",2025-07-14,9,0,1.291
"SKU-022",2025-07-21,0,0,1.281
"SKU-022",2025-07-28,9,0,1.266
"SKU-022",2025-08-04,0,1,1.247
"SKU-022",2025-08-11,0,0,1.225
"SKU-022",2025-08-18,29,0,1.199
"SKU-022",2025-08-25,103,1,1.17
"SKU-022",2025-09-01,0,0,1.139
"SKU-022",2025-09-08,0,0,1.106
"SKU-022",2025-09-15,0,0,1.072
"SKU-022",2025-09-22,0,0,1.036
"SKU-022",2025-09-29,4,0,1
"SKU-022",2025-10-06,0,0,0.964
"SKU-022",2025-10-13,0,0,0.928
"SKU-022",2025-10-20,0,0,0.894
"SKU-022",2025-10-27,0,0,0.861
"SKU-022",2025-11-03,0,0,0.83
"SKU-022",2025-11-10,7,0,0.801
"SKU-022",2025-11-17,0,1,0.775
"SKU-022",2025-11-24,0,0,0.753
"SKU-022",2025-12-01,29,0,1.234
"SKU-022",2025-12-08,0,0,1.219
"SKU-022",2025-12-15,17,0,1.209
"SKU-022",2025-12-22,0,0,1.202
"SKU-022",2025-12-29,13,0,1.2
"SKU-023",2025-01-06,8,0,0.702
"SKU-023",2025-01-13,14,0,0.709
"SKU-023",2025-01-20,1,0,0.719
"SKU-023",2025-01-27,53,1,0.734
"SKU-023",2025-02-03,1,0,0.753
"SKU-023",2025-02-10,42,1,0.775
"SKU-023",2025-02-17,0,0,0.801
"SKU-023",2025-02-24,21,0,0.83
"SKU-023",2025-03-03,4,0,0.861
"SKU-023",2025-03-10,36,0,0.894
"SKU-023",2025-03-17,0,0,0.928
"SKU-023",2025-03-24,16,0,0.964
"SKU-023",2025-03-31,4,0,1
"SKU-023",2025-04-07,0,0,1.036
"SKU-023",2025-04-14,39,0,1.072
"SKU-023",2025-04-21,0,1,1.106
"SKU-023",2025-04-28,39,1,1.139
"SKU-023",2025-05-05,28,0,1.17
"SKU-023",2025-05-12,38,0,1.199
"SKU-023",2025-05-19,8,0,1.225
"SKU-023",2025-05-26,30,0,1.247
"SKU-023",2025-06-02,0,0,1.266
"SKU-023",2025-06-09,0,0,1.281
"SKU-023",2025-06-16,28,0,1.291
"SKU-023",2025-06-23,65,0,1.298
"SKU-023",2025-06-30,90,0,1.3
"SKU-023",2025-07-07,118,0,1.298
"SKU-023",2025-07-14,0,0,1.291
"SKU-023",2025-07-21,83,0,1.281
"SKU-023",2025-07-28,19,0,1.266
"SKU-023",2025-08-04,6,0,1.247
"SKU-023",2025-08-11,0,0,1.225
"SKU-023",2025-08-18,14,0,1.199
"SKU-023",2025-08-25,58,0,1.17
"SKU-023",2025-09-01,52,0,1.139
"SKU-023",2025-09-08,45,0,1.106
"SKU-023",2025-09-15,31,0,1.072
"SKU-023",2025-09-22,18,0,1.036
"SKU-023",2025-09-29,53,1,1
"SKU-023",2025-10-06,33,0,0.964
"SKU-023",2025-10-13,10,0,0.928
"SKU-023",2025-10-20,0,1,0.894
"SKU-023",2025-10-27,32,0,0.861
"SKU-023",2025-11-03,4,0,0.83
"SKU-023",2025-11-10,40,0,0.801
"SKU-023",2025-11-17,0,0,0.775
"SKU-023",2025-11-24,17,0,0.753
"SKU-023",2025-12-01,27,0,1.234
"SKU-023",2025-12-08,155,1,1.219
"SKU-023",2025-12-15,13,0,1.209
"SKU-023",2025-12-22,105,0,1.202
"SKU-023",2025-12-29,16,0,1.2
"SKU-024",2025-01-06,0,0,0.702
"SKU-024",2025-01-13,0,0,0.709
"SKU-024",2025-01-20,0,0,0.719
"SKU-024",2025-01-27,6,0,0.734
"SKU-024",2025-02-03,0,0,0.753
"SKU-024",2025-02-10,0,0,0.775
"SKU-024",2025-02-17,0,0,0.801
"SKU-024",2025-02-24,0,1,0.83
"SKU-024",2025-03-03,0,0,0.861
"SKU-024",2025-03-10,8,0,0.894
"SKU-024",2025-03-17,0,1,0.928
"SKU-024",2025-03-24,0,0,0.964
"SKU-024",2025-03-31,0,0,1
"SKU-024",2025-04-07,13,0,1.036
"SKU-024",2025-04-14,0,0,1.072
"SKU-024",2025-04-21,0,0,1.106
"SKU-024",2025-04-28,0,0,1.139
"SKU-024",2025-05-05,0,0,1.17
"SKU-024",2025-05-12,0,0,1.199
"SKU-024",2025-05-19,10,0,1.225
"SKU-024",2025-05-26,9,0,1.247
"SKU-024",2025-06-02,24,0,1.266
"SKU-024",2025-06-09,0,0,1.281
"SKU-024",2025-06-16,0,0,1.291
"SKU-024",2025-06-23,0,0,1.298
"SKU-024",2025-06-30,0,0,1.3
"SKU-024",2025-07-07,0,0,1.298
"SKU-024",2025-07-14,19,1,1.291
"SKU-024",2025-07-21,0,0,1.281
"SKU-024",2025-07-28,0,0,1.266
"SKU-024",2025-08-04,14,0,1.247
"SKU-024",2025-08-11,0,0,1.225
"SKU-024",2025-08-18,0,0,1.199
"SKU-024",2025-08-25,28,1,1.17
"SKU-024",2025-09-01,0,0,1.139
"SKU-024",2025-09-08,0,0,1.106
"SKU-024",2025-09-15,0,0,1.072
"SKU-024",2025-09-22,0,0,1.036
"SKU-024",2025-09-29,0,0,1
"SKU-024",2025-10-06,15,0,0.964
"SKU-024",2025-10-13,0,0,0.928
"SKU-024",2025-10-20,0,0,0.894
"SKU-024",2025-10-27,0,0,0.861
"SKU-024",2025-11-03,0,0,0.83
"SKU-024",2025-11-10,9,0,0.801
"SKU-024",2025-11-17,0,0,0.775
"SKU-024",2025-11-24,0,0,0.753
"SKU-024",2025-12-01,0,0,1.234
"SKU-024",2025-12-08,0,0,1.219
"SKU-024",2025-12-15,0,0,1.209
"SKU-024",2025-12-22,0,0,1.202
"SKU-024",2025-12-29,0,0,1.2
"SKU-025",2025-01-06,7,0,0.702
"SKU-025",2025-01-13,7,0,0.709
"SKU-025",2025-01-20,5,0,0.719
"SKU-025",2025-01-27,24,0,0.734
"SKU-025",2025-02-03,74,0,0.753
"SKU-025",2025-02-10,19,0,0.775
"SKU-025",2025-02-17,55,0,0.801
"SKU-025",2025-02-24,3,0,0.83
"SKU-025",2025-03-03,14,0,0.861
"SKU-025",2025-03-10,40,0,0.894
"SKU-025",2025-03-17,12,0,0.928
"SKU-025",2025-03-24,63,1,0.964
"SKU-025",2025-03-31,60,0,1
"SKU-025",2025-04-07,0,0,1.036
"SKU-025",2025-04-14,7,0,1.072
"SKU-025",2025-04-21,0,0,1.106
"SKU-025",2025-04-28,39,0,1.139
"SKU-025",2025-05-05,5,0,1.17
"SKU-025",2025-05-12,0,0,1.199
"SKU-025",2025-05-19,65,1,1.225
"SKU-025",2025-05-26,117,0,1.247
"SKU-025",2025-06-02,371,0,1.266
"SKU-025",2025-06-09,1976,0,1.281
"SKU-025",2025-06-16,85,0,1.291
"SKU-025",2025-06-23,5,0,1.298
